   5.1999985399925039        5.5107172868513266E-003   1.0000000000000000E-003
   5.1999956199785364        8.2660739962601235E-003   2.0000000000000000E-003
   5.1999912399595329        1.1021428384841530E-002   3.0000000000000001E-003
   5.1999853999373391        1.3776779678985005E-002   4.0000000000000001E-003
   5.1999780999142100        1.6532127105081524E-002   5.0000000000000001E-003
   5.1999693398928111        1.9287469889523793E-002   6.0000000000000001E-003
   5.1999591198762181        2.2042807258706467E-002   7.0000000000000001E-003
   5.1999474398679162        2.4798138439026365E-002   8.0000000000000002E-003
   5.1999342998718010        2.7553462656882684E-002   9.0000000000000011E-003
   5.1999196998921784        3.0308779138677223E-002   1.0000000000000002E-002
   5.1999036399337637        3.3064087110814586E-002   1.1000000000000003E-002
   5.1998861200016826        3.5819385799702411E-002   1.2000000000000004E-002
   5.1998671401014711        3.8574674431751582E-002   1.3000000000000005E-002
   5.1998467002390756        4.1329952233376439E-002   1.4000000000000005E-002
   5.1998248004208518        4.4085218430995006E-002   1.5000000000000006E-002
   5.1998014406535651        4.6840472251029198E-002   1.6000000000000007E-002
   5.1997766209443919        4.9595712919905041E-002   1.7000000000000008E-002
   5.1997503413009181        5.2350939664052888E-002   1.8000000000000009E-002
   5.1997226017311400        5.5106151709907632E-002   1.9000000000000010E-002
   5.1996934022434633        5.7861348283908924E-002   2.0000000000000011E-002
   5.1996627428467042        6.0616528612501393E-002   2.1000000000000012E-002
   5.1996306235500889        6.3371691922134862E-002   2.2000000000000013E-002
   5.1995970443632533        6.6126837439264563E-002   2.3000000000000013E-002
   5.1995620052962437        6.8881964390351338E-002   2.4000000000000014E-002
   5.1995255063595165        7.1637072001861882E-002   2.5000000000000015E-002
   5.1994875475639377        7.4392159500268937E-002   2.6000000000000016E-002
   5.1994481289207837        7.7147226112051520E-002   2.7000000000000017E-002
   5.1994072504417401        7.9902271063695143E-002   2.8000000000000018E-002
   5.1993649121389032        8.2657293581692021E-002   2.9000000000000019E-002
   5.1993211140247793        8.5412292892541278E-002   3.0000000000000020E-002
   5.1992758561122843        8.8167268222749187E-002   3.1000000000000021E-002
   5.1992291384147444        9.0922218798829377E-002   3.2000000000000021E-002
   5.1991809609458954        9.3677143847303038E-002   3.3000000000000022E-002
   5.1991313237198833        9.6432042594699161E-002   3.4000000000000023E-002
   5.1990802267512644        9.9186914267554729E-002   3.5000000000000024E-002
   5.1990276700550044       0.10194175809241494        3.6000000000000025E-002
   5.1989736536464797       0.10469657329583346        3.7000000000000026E-002
   5.1989181775414757       0.10745135910437255        3.8000000000000027E-002
   5.1988612417561884       0.11020611474460339        3.9000000000000028E-002
   5.1988028463072231       0.11296083944310621        4.0000000000000029E-002
   5.1987429912115957       0.11571553242647058        4.1000000000000029E-002
   5.1986816764867321       0.11847019292129554        4.2000000000000030E-002
   5.1986189021504678       0.12122482015418991        4.3000000000000031E-002
   5.1985546682210479       0.12397941335177241        4.4000000000000032E-002
   5.1984889747171277       0.12673397174067197        4.5000000000000033E-002
   5.1984218216577727       0.12948849454752787        4.6000000000000034E-002
   5.1983532090624580       0.13224298099899001        4.7000000000000035E-002
   5.1982831369510683       0.13499743032171913        4.8000000000000036E-002
   5.1982116053438983       0.13775184174238694        4.9000000000000037E-002
   5.1981386142616524       0.14050621448767647        5.0000000000000037E-002
   5.1980641637254452       0.14326054778428216        5.1000000000000038E-002
   5.1979882537568010       0.14601484085891014        5.2000000000000039E-002
   5.1979108843776540       0.14876909293827847        5.3000000000000040E-002
   5.1978320556103483       0.15152330324911728        5.4000000000000041E-002
   5.1977517674776381       0.15427747101816905        5.5000000000000042E-002
   5.1976700200026871       0.15703159547218881        5.6000000000000043E-002
   5.1975868132090683       0.15978567583794437        5.7000000000000044E-002
   5.1975021471207654       0.16253971134221648        5.8000000000000045E-002
   5.1974160217621712       0.16529370121179912        5.9000000000000045E-002
   5.1973284371580890       0.16804764467349970        6.0000000000000046E-002
   5.1972393933337315       0.17080154095413921        6.1000000000000047E-002
   5.1971488903147209       0.17355538928055253        6.2000000000000048E-002
   5.1970569281270897       0.17630918887958857        6.3000000000000042E-002
   5.1969635067972799       0.17906293897811054        6.4000000000000043E-002
   5.1968686263521429       0.18181663880299614        6.5000000000000044E-002
   5.1967722868189403       0.18457028758113778        6.6000000000000045E-002
   5.1966744882253435       0.18732388453944279        6.7000000000000046E-002
   5.1965752305994330       0.19007742890483367        6.8000000000000047E-002
   5.1964745139696991       0.19283091990424825        6.9000000000000047E-002
   5.1963723383650420       0.19558435676463995        7.0000000000000048E-002
   5.1962687038147717       0.19833773871297800        7.1000000000000049E-002
   5.1961636103486075       0.20109106497624762        7.2000000000000050E-002
   5.1960570579966792       0.20384433478145031        7.3000000000000051E-002
   5.1959490467895248       0.20659754735560396        7.4000000000000052E-002
   5.1958395767580932       0.20935070192574315        7.5000000000000053E-002
   5.1957286479337421       0.21210379771891932        7.6000000000000054E-002
   5.1956162603482401       0.21485683396220104        7.7000000000000055E-002
   5.1955024140337640       0.21760980988267414        7.8000000000000055E-002
   5.1953871090229011       0.22036272470744203        7.9000000000000056E-002
   5.1952703453486482       0.22311557766362583        8.0000000000000057E-002
   5.1951521230444113       0.22586836797836463        8.1000000000000058E-002
   5.1950324421440062       0.22862109487881568        8.2000000000000059E-002
   5.1949113026816578       0.23137375759215467        8.3000000000000060E-002
   5.1947887046920007       0.23412635534557588        8.4000000000000061E-002
   5.1946646482100789       0.23687888736629242        8.5000000000000062E-002
   5.1945391332713466       0.23963135288153645        8.6000000000000063E-002
   5.1944121599116668       0.24238375111855937        8.7000000000000063E-002
   5.1942837281673127       0.24513608130463208        8.8000000000000064E-002
   5.1941538380749659       0.24788834266704518        8.9000000000000065E-002
   5.1940224896717186       0.25064053443310919        9.0000000000000066E-002
   5.1938896829950716       0.25339265583015469        9.1000000000000067E-002
   5.1937554180829357       0.25614470608553269        9.2000000000000068E-002
   5.1936196949736315       0.25889668442661473        9.3000000000000069E-002
   5.1934825137058880       0.26164859008079311        9.4000000000000070E-002
   5.1933438743188445       0.26440042227548116        9.5000000000000070E-002
   5.1932037768520489       0.26715218023811343        9.6000000000000071E-002
   5.1930622213454587       0.26990386319614590        9.7000000000000072E-002
   5.1929192078394406       0.27265547037705612        9.8000000000000073E-002
   5.1927747363747709       0.27540700100834359        9.9000000000000074E-002
   5.1926288069926354       0.27815845431752984       0.10000000000000007     
   5.1924814197346292       0.28090982953215871       0.10100000000000008     
   5.1923325746427569       0.28366112587979658       0.10200000000000008     
   5.1921822717594317       0.28641234258803255       0.10300000000000008     
   5.1920305111274772       0.28916347888447863       0.10400000000000008     
   5.1918772927901253       0.29191453399677003       0.10500000000000008     
   5.1917226167910178       0.29466550715256534       0.10600000000000008     
   5.1915664831742045       0.29741639757954674       0.10700000000000008     
   5.1914088919841461       0.30016720450542023       0.10800000000000008     
   5.1912498432657115       0.30291792715791582       0.10900000000000008     
   5.1910893370641791       0.30566856476478782       0.11000000000000008     
   5.1909273734252359       0.30841911655381493       0.11100000000000008     
   5.1907639523949785       0.31116958175280063       0.11200000000000009     
   5.1905990740199126       0.31391995958957319       0.11300000000000009     
   5.1904327383469537       0.31667024929198606       0.11400000000000009     
   5.1902649454234258       0.31942045008791803       0.11500000000000009     
   5.1900956952970621       0.32217056120527338       0.11600000000000009     
   5.1899249880160045       0.32492058187198219       0.11700000000000009     
   5.1897528236288046       0.32767051131600056       0.11800000000000009     
   5.1895792021844223       0.33042034876531073       0.11900000000000009     
   5.1894041237322268       0.33317009344792142       0.12000000000000009     
   5.1892275883219972       0.33591974459186791       0.12100000000000009     
   5.1890495960039207       0.33866930142521240       0.12200000000000009     
   5.1888701468285943       0.34141876317604414       0.12300000000000010     
   5.1886892408470233       0.34416812907247962       0.12400000000000010     
   5.1885068781106218       0.34691739834266289       0.12500000000000008     
   5.1883230586712132       0.34966657021476566       0.12600000000000008     
   5.1881377825810304       0.35241564391698760       0.12700000000000009     
   5.1879510498927139       0.35516461867755650       0.12800000000000009     
   5.1877628606593138       0.35791349372472858       0.12900000000000009     
   5.1875732149342895       0.36066226828678860       0.13000000000000009     
   5.1873821127715090       0.36341094159205017       0.13100000000000009     
   5.1871895542252489       0.36615951286885584       0.13200000000000009     
   5.1869955393501943       0.36890798134557745       0.13300000000000009     
   5.1868000682014399       0.37165634625061628       0.13400000000000009     
   5.1866031408344888       0.37440460681240328       0.13500000000000009     
   5.1864047573052527       0.37715276225939931       0.13600000000000009     
   5.1862049176700529       0.37990081182009527       0.13700000000000009     
   5.1860036219856189       0.38264875472301246       0.13800000000000009     
   5.1858008703090892       0.38539659019670264       0.13900000000000010     
   5.1855966626980106       0.38814431746974837       0.14000000000000010     
   5.1853909992103384       0.39089193577076320       0.14100000000000010     
   5.1851838799044367       0.39363944432839182       0.14200000000000010     
   5.1849753048390790       0.39638684237131033       0.14300000000000010     
   5.1847652740734462       0.39913412912822643       0.14400000000000010     
   5.1845537876671290       0.40188130382787973       0.14500000000000010     
   5.1843408456801257       0.40462836569904181       0.14600000000000010     
   5.1841264481728437       0.40737531397051657       0.14700000000000010     
   5.1839105952060995       0.41012214787114037       0.14800000000000010     
   5.1836932868411170       0.41286886662978228       0.14900000000000010     
   5.1834745231395294       0.41561546947534433       0.15000000000000011     
   5.1832543041633778       0.41836195563676165       0.15100000000000011     
   5.1830326299751128       0.42110832434300272       0.15200000000000011     
   5.1828095006375925       0.42385457482306960       0.15300000000000011     
   5.1825849162140845       0.42660070630599811       0.15400000000000011     
   5.1823588767682640       0.42934671802085816       0.15500000000000011     
   5.1821313823642150       0.43209260919675380       0.15600000000000011     
   5.1819024330664289       0.43483837906282352       0.15700000000000011     
   5.1816720289398068       0.43758402684824049       0.15800000000000011     
   5.1814401700496573       0.44032955178221278       0.15900000000000011     
   5.1812068564616975       0.44307495309398348       0.16000000000000011     
   5.1809720882420534       0.44582023001283100       0.16100000000000012     
   5.1807358654572591       0.44856538176806932       0.16200000000000012     
   5.1804981881742567       0.45131040758904811       0.16300000000000012     
   5.1802590564603959       0.45405530670515304       0.16400000000000012     
   5.1800184703834358       0.45680007834580588       0.16500000000000012     
   5.1797764300115432       0.45954472174046485       0.16600000000000012     
   5.1795329354132935       0.46228923611862471       0.16700000000000012     
   5.1792879866576698       0.46503362070981713       0.16800000000000012     
   5.1790415838140635       0.46777787474361071       0.16900000000000012     
   5.1787937269522741       0.47052199744961137       0.17000000000000012     
   5.1785444161425085       0.47326598805746251       0.17100000000000012     
   5.1782936514553830       0.47600984579684519       0.17200000000000013     
   5.1780414329619209       0.47875356989747836       0.17300000000000013     
   5.1777877607335538       0.48149715958911915       0.17400000000000013     
   5.1775326348421222       0.48424061410156299       0.17500000000000013     
   5.1772760553598740       0.48698393266464385       0.17600000000000013     
   5.1770180223594648       0.48972711450823447       0.17700000000000013     
   5.1767585359139581       0.49247015886224660       0.17800000000000013     
   5.1764975960968256       0.49521306495663114       0.17900000000000013     
   5.1762352029819469       0.49795583202137850       0.18000000000000013     
   5.1759713566436103       0.50069845928651868       0.18100000000000013     
   5.1757060571565106       0.50344094598212152       0.18200000000000013     
   5.1754393045957512       0.50618329133829687       0.18300000000000013     
   5.1751710990368434       0.50892549458519498       0.18400000000000014     
   5.1749014405557059       0.51166755495300653       0.18500000000000014     
   5.1746303292286653       0.51440947167196294       0.18600000000000014     
   5.1743577651324557       0.51715124397233647       0.18700000000000014     
   5.1740837483442199       0.51989287108444071       0.18800000000000014     
   5.1738082789415074       0.52263435223863042       0.18900000000000014     
   5.1735313570022763       0.52537568666530210       0.19000000000000014     
   5.1732529826048914       0.52811687359489401       0.19100000000000014     
   5.1729731558281253       0.53085791225788637       0.19200000000000014     
   5.1726918767511592       0.53359880188480169       0.19300000000000014     
   5.1724091454535808       0.53633954170620490       0.19400000000000014     
   5.1721249620153857       0.53908013095270357       0.19500000000000015     
   5.1718393265169773       0.54182056885494823       0.19600000000000015     
   5.1715522390391664       0.54456085464363246       0.19700000000000015     
   5.1712636996631716       0.54730098754949319       0.19800000000000015     
   5.1709737084706182       0.55004096680331072       0.19900000000000015     
   5.1706822655435394       0.55278079163590921       0.20000000000000015     
   5.1703893709643758       0.55552046127815680       0.20100000000000015     
   5.1700950248159758       0.55825997496096580       0.20200000000000015     
   5.1697992271815947       0.56099933191529294       0.20300000000000015     
   5.1695019781448952       0.56373853137213958       0.20400000000000015     
   5.1692032777899479       0.56647757256255182       0.20500000000000015     
   5.1689031262012302       0.56921645471762083       0.20600000000000016     
   5.1686015234636269       0.57195517706848298       0.20700000000000016     
   5.1682984696624299       0.57469373884632025       0.20800000000000016     
   5.1679939648833386       0.57743213928236015       0.20900000000000016     
   5.1676880092124593       0.58017037760787626       0.21000000000000016     
   5.1673806027363058       0.58290845305418815       0.21100000000000016     
   5.1670717455417989       0.58564636485266175       0.21200000000000016     
   5.1667614377162661       0.58838411223470966       0.21300000000000016     
   5.1664496793474424       0.59112169443179108       0.21400000000000016     
   5.1661364705234698       0.59385911067541231       0.21500000000000016     
   5.1658218113328980       0.59659636019712681       0.21600000000000016     
   5.1655057018646833       0.59933344222853546       0.21700000000000016     
   5.1651881422081889       0.60207035600128689       0.21800000000000017     
   5.1648691324531848       0.60480710074707744       0.21900000000000017     
   5.1645486726898477       0.60754367569765155       0.22000000000000017     
   5.1642267630087622       0.61028008008480195       0.22100000000000017     
   5.1639034035009193       0.61301631314036986       0.22200000000000017     
   5.1635785942577170       0.61575237409624517       0.22300000000000017     
   5.1632523353709603       0.61848826218436681       0.22400000000000017     
   5.1629246269328606       0.62122397663672280       0.22500000000000017     
   5.1625954690360363       0.62395951668535043       0.22600000000000017     
   5.1622648617735125       0.62669488156233666       0.22700000000000017     
   5.1619328052387203       0.62943007049981825       0.22800000000000017     
   5.1615992995254985       0.63216508272998195       0.22900000000000018     
   5.1612643447280924       0.63489991748506469       0.23000000000000018     
   5.1609279409411544       0.63763457399735390       0.23100000000000018     
   5.1605900882597426       0.64036905149918766       0.23200000000000018     
   5.1602507867793221       0.64310334922295487       0.23300000000000018     
   5.1599100365957646       0.64583746640109563       0.23400000000000018     
   5.1595678378053487       0.64857140226610122       0.23500000000000018     
   5.1592241905047587       0.65130515605051442       0.23600000000000018     
   5.1588790947910859       0.65403872698692989       0.23700000000000018     
   5.1585325507618283       0.65677211430799409       0.23800000000000018     
   5.1581845585148898       0.65950531724640571       0.23900000000000018     
   5.1578351181485811       0.66223833503491580       0.24000000000000019     
   5.1574842297616197       0.66497116690632807       0.24100000000000019     
   5.1571318934531289       0.66770381209349894       0.24200000000000019     
   5.1567781093226381       0.67043626982933791       0.24300000000000019     
   5.1564228774700833       0.67316853934680776       0.24400000000000019     
   5.1560661979958073       0.67590061987892469       0.24500000000000019     
   5.1557080710005581       0.67863251065875863       0.24600000000000019     
   5.1553484965854901       0.68136421091943333       0.24700000000000019     
   5.1549874748521649       0.68409571989412665       0.24800000000000019     
   5.1546250059025489       0.68682703681607071       0.24900000000000019     
   5.1542610898390153       0.68955816091855227       0.25000000000000017     
   5.1538957267643433       0.69228909143491280       0.25100000000000017     
   5.1535289167817186       0.69501982759854875       0.25200000000000017     
   5.1531606599947324       0.69775036864291173       0.25300000000000017     
   5.1527909565073822       0.70048071380150867       0.25400000000000017     
   5.1524198064240707       0.70321086230790220       0.25500000000000017     
   5.1520472098496075       0.70594081339571080       0.25600000000000017     
   5.1516731668892080       0.70867056629860892       0.25700000000000017     
   5.1512976776484924       0.71140012025032728       0.25800000000000017     
   5.1509207422334882       0.71412947448465314       0.25900000000000017     
   5.1505423607506282       0.71685862823543034       0.26000000000000018     
   5.1501625333067507       0.71958758073655971       0.26100000000000018     
   5.1497812600090995       0.72231633122199923       0.26200000000000018     
   5.1493985409653256       0.72504487892576408       0.26300000000000018     
   5.1490143762834837       0.72777322308192705       0.26400000000000018     
   5.1486287660720356       0.73050136292461876       0.26500000000000018     
   5.1482417104398479       0.73322929768802769       0.26600000000000018     
