            |H|                         |Trap|                      |Sims|                       |Bool|
 |   1.5707963267948966      |  0.72045127150576671      |  0.47932305694268890      |  0.45340198773096729      |
 |  0.78539816339744828      |  0.55236731295514596      |  0.49553519466718254      |  0.49661600384881543      |
 |  0.39269908169872414      |  0.51255418923239471      |  0.49881252046328084      |  0.49903100884968743      |
 |  0.19634954084936207      |  0.50260824688447325      |  0.49904994706108946      |  0.49906577550094350      |
 |   9.8174770424681035E-002 |  0.50004259044016242      |  0.49906525074685903      |  0.49906627099257683      |
 |   4.9087385212340517E-002 |  0.49935613714319022      |  0.49906621428008618      |  0.49906627851563423      |
 |   2.4543692606170259E-002 |  0.49916165688446884      |  0.49906627461028447      |  0.49906627863229780      |
 |   1.2271846303085129E-002 |  0.49910158147230427      |  0.49906627838262740      |  0.49906627863411751      |
 |   6.1359231515425647E-003 |  0.49908083357312721      |  0.49906627861842495      |  0.49906627863414366      |
 |   3.0679615757712823E-003 |  0.49907278198934696      |  0.49906627863316327      |  0.49906627863414565      |
 |   1.5339807878856412E-003 |  0.49906933678353238      |  0.49906627863408426      |  0.49906627863414704      |
 |   7.6699039394282058E-004 |  0.49906775932680830      |  0.49906627863414238      |  0.49906627863414854      |
Valor exato =  0.49906627863
